"","tl","delta","prob_R0_above1"
"2160",22,51,1
"2161",22,52,1
"2162",22,53,1
"2163",22,54,1
"2164",22,55,1
"2165",22,56,1
"2166",22,57,1
"2167",22,58,1
"2168",22,59,1
"2169",22,60,1
"2170",22,61,1
"2171",22,62,1
"2172",22,63,1
"2173",22,64,1
"2174",22,65,1
"2175",22,66,1
"2176",22,67,1
"2177",22,68,1
"2178",22,69,1
"2179",22,70,1
"2180",22,71,1
"2181",22,72,1
"2182",22,73,1
"2183",22,74,1
"2184",22,75,1
"2185",22,76,1
"2186",22,77,1
"2187",22,78,1
"2188",22,79,1
"2189",22,80,1
"2190",22,81,1
"2191",22,82,1
"2192",22,83,1
"2193",22,84,1
"2194",22,85,1
"2195",22,86,1
"2196",22,87,1
"2197",22,88,1
"2198",22,89,1
"2199",22,90,1
"2200",22,91,1
"2201",22,92,1
"2202",22,93,1
"2203",22,94,1
"2204",22,95,1
"2205",22,96,1
"2206",22,97,1
"2207",22,99,1
"2208",22,100,1
"2209",22,101,1
"2210",22,104,1
"2211",22,110,1
"2212",22,115,1
"2213",23,-62,0
"2214",23,-60,0
"2215",23,-55,0
"2216",23,-54,0
"2217",23,-52,0
"2218",23,-51,0
"2219",23,-50,0
"2220",23,-49,0
"2221",23,-48,0
"2222",23,-47,0
"2223",23,-46,0
"2224",23,-45,0
"2225",23,-44,0
"2226",23,-43,0
"2227",23,-42,0
"2228",23,-41,0
"2229",23,-40,0
"2230",23,-39,0
"2231",23,-38,0
"2232",23,-37,0
"2233",23,-36,0
"2234",23,-35,0
"2235",23,-34,0
"2236",23,-33,0
"2237",23,-32,0
"2238",23,-31,0
"2239",23,-30,0
"2240",23,-29,0
"2241",23,-28,0
"2242",23,-27,0.00342465753424658
"2243",23,-26,0.00141843971631206
"2244",23,-25,0.00531914893617021
"2245",23,-24,0.00348432055749129
"2246",23,-23,0.00979325353645267
"2247",23,-22,0.00749765698219306
"2248",23,-21,0.00668337510442774
"2249",23,-20,0.0121555915721232
"2250",23,-19,0.0150829562594268
"2251",23,-18,0.0228408279800143
"2252",23,-17,0.0289103039288362
"2253",23,-16,0.0329079919408999
"2254",23,-15,0.052337752965806
"2255",23,-14,0.0625
"2256",23,-13,0.0759878419452888
"2257",23,-12,0.107682206172029
"2258",23,-11,0.119128658951668
"2259",23,-10,0.16015037593985
"2260",23,-9,0.206231454005935
"2261",23,-8,0.268434134217067
"2262",23,-7,0.319292333614153
"2263",23,-6,0.398023360287511
"2264",23,-5,0.445320197044335
"2265",23,-4,0.541876892028254
"2266",23,-3,0.602514506769826
"2267",23,-2,0.696666666666667
"2268",23,-1,0.763919821826281
"2269",23,0,0.809580838323353
"2270",23,1,0.847619047619048
"2271",23,2,0.881818181818182
"2272",23,3,0.927762039660057
"2273",23,4,0.938345864661654
"2274",23,5,0.956454121306376
"2275",23,6,0.988355167394469
"2276",23,7,0.972536348949919
"2277",23,8,0.988888888888889
"2278",23,9,0.990697674418605
"2279",23,10,0.992740471869328
"2280",23,11,1
"2281",23,12,1
"2282",23,13,1
"2283",23,14,1
"2284",23,15,1
"2285",23,16,1
"2286",23,17,1
"2287",23,18,1
"2288",23,19,1
"2289",23,20,1
"2290",23,21,1
"2291",23,22,1
"2292",23,23,1
"2293",23,24,1
"2294",23,25,1
"2295",23,26,1
"2296",23,27,1
"2297",23,28,1
"2298",23,29,1
"2299",23,30,1
"2300",23,31,1
"2301",23,32,1
"2302",23,33,1
"2303",23,34,1
"2304",23,35,1
"2305",23,36,1
"2306",23,37,1
"2307",23,38,1
"2308",23,39,1
"2309",23,40,1
"2310",23,41,1
"2311",23,42,1
"2312",23,43,1
"2313",23,44,1
"2314",23,45,1
"2315",23,46,1
"2316",23,47,1
"2317",23,48,1
"2318",23,49,1
"2319",23,50,1
"2320",23,51,1
"2321",23,52,1
"2322",23,53,1
"2323",23,54,1
"2324",23,55,1
"2325",23,56,1
"2326",23,57,1
"2327",23,58,1
"2328",23,59,1
"2329",23,60,1
"2330",23,61,1
"2331",23,62,1
"2332",23,63,1
"2333",23,64,1
"2334",23,65,1
"2335",23,66,1
"2336",23,67,1
"2337",23,68,1
"2338",23,69,1
"2339",23,70,1
"2340",23,71,1
"2341",23,72,1
"2342",23,73,1
"2343",23,74,1
"2344",23,75,1
"2345",23,76,1
"2346",23,77,1
"2347",23,78,1
"2348",23,79,1
"2349",23,80,1
"2350",23,81,1
"2351",23,82,1
"2352",23,83,1
"2353",23,84,1
"2354",23,85,1
"2355",23,86,1
"2356",23,87,1
"2357",23,88,1
"2358",23,89,1
"2359",23,90,1
"2360",23,91,1
"2361",23,92,1
"2362",23,93,1
"2363",23,94,1
"2364",23,95,1
"2365",23,96,1
"2366",23,97,1
"2367",23,98,1
"2368",23,99,1
"2369",23,100,1
"2370",23,101,1
"2371",23,102,1
"2372",23,103,1
"2373",23,106,1
"2374",23,110,1
"2375",23,121,1
"2376",23,125,1
"2377",24,-61,0
"2378",24,-59,0
"2379",24,-58,0
"2380",24,-57,0
"2381",24,-53,0
"2382",24,-52,0
"2383",24,-51,0
"2384",24,-50,0
"2385",24,-49,0
"2386",24,-48,0
"2387",24,-47,0
"2388",24,-46,0
"2389",24,-45,0
"2390",24,-44,0
"2391",24,-43,0
"2392",24,-42,0
"2393",24,-41,0
"2394",24,-40,0
"2395",24,-39,0
"2396",24,-38,0
"2397",24,-37,0
"2398",24,-36,0
"2399",24,-35,0
"2400",24,-34,0
"2401",24,-33,0
"2402",24,-32,0
"2403",24,-31,0.00271739130434783
"2404",24,-30,0
"2405",24,-29,0.00218818380743982
"2406",24,-28,0.00384615384615385
"2407",24,-27,0.00160771704180064
"2408",24,-26,0.00143884892086331
"2409",24,-25,0.00235017626321974
"2410",24,-24,0.00350058343057176
"2411",24,-23,0.00308641975308642
"2412",24,-22,0.008028545941124
"2413",24,-21,0.00948275862068966
"2414",24,-20,0.0102362204724409
"2415",24,-19,0.015785319652723
"2416",24,-18,0.0159767610748003
"2417",24,-17,0.0227586206896552
"2418",24,-16,0.0308430431802605
"2419",24,-15,0.050531914893617
"2420",24,-14,0.0634715025906736
"2421",24,-13,0.0686607749830048
"2422",24,-12,0.0961408259986459
"2423",24,-11,0.125889046941679
"2424",24,-10,0.15037037037037
"2425",24,-9,0.215348472983555
"2426",24,-8,0.251502145922747
"2427",24,-7,0.32511013215859
"2428",24,-6,0.385116279069767
"2429",24,-5,0.458923512747875
"2430",24,-4,0.541001064962726
"2431",24,-3,0.64184008762322
"2432",24,-2,0.671963677639047
"2433",24,-1,0.76303317535545
"2434",24,0,0.826649417852523
"2435",24,1,0.868
"2436",24,2,0.892857142857143
"2437",24,3,0.929478138222849
"2438",24,4,0.947598253275109
"2439",24,5,0.96411856474259
"2440",24,6,0.972696245733788
"2441",24,7,0.980707395498392
"2442",24,8,0.993103448275862
"2443",24,9,0.988700564971751
"2444",24,10,1
"2445",24,11,0.998073217726397
"2446",24,12,1
"2447",24,13,1
"2448",24,14,1
"2449",24,15,1
"2450",24,16,1
"2451",24,17,1
"2452",24,18,1
"2453",24,19,1
"2454",24,20,1
"2455",24,21,1
"2456",24,22,1
"2457",24,23,1
"2458",24,24,1
"2459",24,25,1
"2460",24,26,1
"2461",24,27,1
"2462",24,28,1
"2463",24,29,1
"2464",24,30,1
"2465",24,31,1
"2466",24,32,1
"2467",24,33,1
"2468",24,34,1
"2469",24,35,1
"2470",24,36,1
"2471",24,37,1
"2472",24,38,1
"2473",24,39,1
"2474",24,40,1
"2475",24,41,1
"2476",24,42,1
"2477",24,43,1
"2478",24,44,1
"2479",24,45,1
"2480",24,46,1
"2481",24,47,1
"2482",24,48,1
"2483",24,49,1
"2484",24,50,1
"2485",24,51,1
"2486",24,52,1
"2487",24,53,1
"2488",24,54,1
"2489",24,55,1
"2490",24,56,1
"2491",24,57,1
"2492",24,58,1
"2493",24,59,1
"2494",24,60,1
"2495",24,61,1
"2496",24,62,1
"2497",24,63,1
"2498",24,64,1
"2499",24,65,1
"2500",24,66,1
"2501",24,67,1
"2502",24,68,1
"2503",24,69,1
"2504",24,70,1
"2505",24,71,1
"2506",24,72,1
"2507",24,73,1
"2508",24,74,1
"2509",24,75,1
"2510",24,76,1
"2511",24,77,1
"2512",24,78,1
"2513",24,79,1
"2514",24,80,1
"2515",24,81,1
"2516",24,82,1
"2517",24,83,1
"2518",24,84,1
"2519",24,85,1
"2520",24,86,1
"2521",24,87,1
"2522",24,88,1
"2523",24,89,1
"2524",24,90,1
"2525",24,91,1
"2526",24,92,1
"2527",24,93,1
"2528",24,94,1
"2529",24,95,1
"2530",24,96,1
"2531",24,97,1
"2532",24,98,1
"2533",24,99,1
"2534",24,100,1
"2535",24,101,1
"2536",24,102,1
"2537",24,104,1
"2538",24,105,1
"2539",24,106,1
"2540",24,108,1
"2541",24,109,1
"2542",24,111,1
"2543",24,112,1
"2544",24,113,1
"2545",24,114,1
"2546",24,115,1
"2547",24,119,1
"2548",24,122,1
"2549",24,126,1
"2550",25,-61,0
"2551",25,-58,0
"2552",25,-57,0
"2553",25,-54,0
"2554",25,-53,0
"2555",25,-52,0
"2556",25,-51,0
"2557",25,-50,0
"2558",25,-49,0
"2559",25,-48,0
"2560",25,-47,0
"2561",25,-46,0
"2562",25,-45,0
"2563",25,-44,0
"2564",25,-43,0
"2565",25,-42,0
"2566",25,-41,0
"2567",25,-40,0
"2568",25,-39,0.00909090909090909
"2569",25,-38,0
"2570",25,-37,0
"2571",25,-36,0
"2572",25,-35,0
"2573",25,-34,0
"2574",25,-33,0
"2575",25,-32,0
"2576",25,-31,0
"2577",25,-30,0
"2578",25,-29,0
"2579",25,-28,0.00353982300884956
"2580",25,-27,0
"2581",25,-26,0
"2582",25,-25,0.00468933177022274
"2583",25,-24,0.00229885057471264
"2584",25,-23,0.00503018108651911
"2585",25,-22,0.00632339656729901
"2586",25,-21,0.00677392040643522
"2587",25,-20,0.00947119179163378
"2588",25,-19,0.0103857566765579
"2589",25,-18,0.0200286123032904
"2590",25,-17,0.0244584206848358
"2591",25,-16,0.0349227669576897
"2592",25,-15,0.0427069645203679
"2593",25,-14,0.0708980418636057
"2594",25,-13,0.072463768115942
"2595",25,-12,0.0929899856938484
"2596",25,-11,0.115549215406562
"2597",25,-10,0.148579752367079
"2598",25,-9,0.19442292796282
"2599",25,-8,0.262704565030146
"2600",25,-7,0.332671300893744
"2601",25,-6,0.378557874762808
"2602",25,-5,0.505920344456405
"2603",25,-4,0.552094522019334
"2604",25,-3,0.61784140969163
"2605",25,-2,0.682033096926714
"2606",25,-1,0.782771535580524
"2607",25,0,0.815405046480744
"2608",25,1,0.852941176470588
"2609",25,2,0.881673881673882
"2610",25,3,0.919937205651491
"2611",25,4,0.95352323838081
"2612",25,5,0.969742813918306
"2613",25,6,0.980738362760835
"2614",25,7,0.996587030716723
"2615",25,8,0.991935483870968
"2616",25,9,0.991836734693878
"2617",25,10,0.998087954110899
"2618",25,11,1
"2619",25,12,1
"2620",25,13,1
"2621",25,14,0.99789029535865
"2622",25,15,0.997867803837953
"2623",25,16,1
"2624",25,17,1
"2625",25,18,1
"2626",25,19,1
"2627",25,20,1
"2628",25,21,1
"2629",25,22,1
"2630",25,23,1
"2631",25,24,1
"2632",25,25,1
"2633",25,26,1
"2634",25,27,1
"2635",25,28,1
"2636",25,29,1
"2637",25,30,1
"2638",25,31,1
"2639",25,32,1
"2640",25,33,1
"2641",25,34,1
"2642",25,35,1
"2643",25,36,1
"2644",25,37,1
"2645",25,38,1
"2646",25,39,1
"2647",25,40,1
"2648",25,41,1
"2649",25,42,1
"2650",25,43,1
"2651",25,44,1
"2652",25,45,1
"2653",25,46,1
"2654",25,47,1
"2655",25,48,1
"2656",25,49,1
"2657",25,50,1
"2658",25,51,1
"2659",25,52,1
"2660",25,53,1
"2661",25,54,1
"2662",25,55,1
"2663",25,56,1
"2664",25,57,1
"2665",25,58,1
"2666",25,59,1
"2667",25,60,1
"2668",25,61,1
"2669",25,62,1
"2670",25,63,1
"2671",25,64,1
"2672",25,65,1
"2673",25,66,1
"2674",25,67,1
"2675",25,68,1
"2676",25,69,1
"2677",25,70,1
"2678",25,71,1
"2679",25,72,1
"2680",25,73,1
"2681",25,74,1
"2682",25,75,1
"2683",25,76,1
"2684",25,77,1
"2685",25,78,1
"2686",25,79,1
"2687",25,80,1
"2688",25,81,1
"2689",25,82,1
"2690",25,83,1
"2691",25,84,1
"2692",25,85,1
"2693",25,86,1
"2694",25,87,1
"2695",25,88,1
"2696",25,89,1
"2697",25,90,1
"2698",25,91,1
"2699",25,92,1
"2700",25,93,1
"2701",25,94,1
"2702",25,95,1
"2703",25,96,1
"2704",25,97,1
"2705",25,98,1
"2706",25,99,1
"2707",25,100,1
"2708",25,101,1
"2709",25,102,1
"2710",25,103,1
"2711",25,104,1
"2712",25,105,1
"2713",25,106,1
"2714",25,107,1
"2715",25,108,1
"2716",25,109,1
"2717",25,110,1
"2718",25,111,1
"2719",25,112,1
"2720",25,113,1
"2721",25,114,1
"2722",25,115,1
"2723",25,116,1
"2724",25,117,1
"2725",25,118,1
"2726",25,119,1
"2727",25,120,1
"2728",25,121,1
"2729",25,123,1
"2730",25,125,1
"2731",25,127,1
"2732",25,128,1
"2733",26,-63,0
"2734",26,-59,0
"2735",26,-58,0
"2736",26,-57,0
"2737",26,-56,0
"2738",26,-54,0
"2739",26,-53,0
"2740",26,-51,0
"2741",26,-50,0
"2742",26,-49,0
"2743",26,-48,0
"2744",26,-47,0
"2745",26,-46,0
"2746",26,-45,0
"2747",26,-44,0
"2748",26,-43,0
"2749",26,-42,0
"2750",26,-41,0
"2751",26,-40,0.0126582278481013
"2752",26,-39,0
"2753",26,-38,0
"2754",26,-37,0
"2755",26,-36,0
"2756",26,-35,0
"2757",26,-34,0
"2758",26,-33,0
"2759",26,-32,0
"2760",26,-31,0
"2761",26,-30,0
"2762",26,-29,0
"2763",26,-28,0.00166389351081531
"2764",26,-27,0
"2765",26,-26,0.00139664804469274
"2766",26,-25,0.00356718192627824
"2767",26,-24,0.00415800415800416
"2768",26,-23,0.003996003996004
"2769",26,-22,0.00280898876404494
"2770",26,-21,0.00573770491803279
"2771",26,-20,0.0101721439749609
"2772",26,-19,0.00970149253731343
"2773",26,-18,0.0213827512473272
"2774",26,-17,0.021398002853067
"2775",26,-16,0.0315068493150685
"2776",26,-15,0.040025823111685
"2777",26,-14,0.0561079545454545
"2778",26,-13,0.067401166558652
"2779",26,-12,0.0901408450704225
"2780",26,-11,0.110138584974471
"2781",26,-10,0.158576051779935
"2782",26,-9,0.207177814029364
"2783",26,-8,0.263716814159292
"2784",26,-7,0.34018691588785
"2785",26,-6,0.386315789473684
"2786",26,-5,0.46524064171123
"2787",26,-4,0.570043103448276
"2788",26,-3,0.599774520856821
"2789",26,-2,0.738341968911917
"2790",26,-1,0.759084791386272
"2791",26,0,0.80449141347424
"2792",26,1,0.876388888888889
"2793",26,2,0.910569105691057
"2794",26,3,0.929745889387145
"2795",26,4,0.960848287112561
"2796",26,5,0.965058236272879
"2797",26,6,0.960302457466919
"2798",26,7,0.987889273356401
"2799",26,8,0.994328922495274
"2800",26,9,0.995833333333333
"2801",26,10,0.995951417004049
"2802",26,11,1
"2803",26,12,0.997920997920998
"2804",26,13,1
"2805",26,14,1
"2806",26,15,1
"2807",26,16,0.997448979591837
"2808",26,17,1
"2809",26,18,1
"2810",26,19,1
"2811",26,20,1
"2812",26,21,1
"2813",26,22,1
"2814",26,23,1
"2815",26,24,1
"2816",26,25,1
"2817",26,26,1
"2818",26,27,1
"2819",26,28,1
"2820",26,29,1
"2821",26,30,1
"2822",26,31,1
"2823",26,32,1
"2824",26,33,1
"2825",26,34,1
"2826",26,35,1
"2827",26,36,1
"2828",26,37,1
"2829",26,38,1
"2830",26,39,1
"2831",26,40,1
"2832",26,41,1
"2833",26,42,1
"2834",26,43,1
"2835",26,44,1
"2836",26,45,1
"2837",26,46,1
"2838",26,47,1
"2839",26,48,1
"2840",26,49,1
"2841",26,50,1
"2842",26,51,1
"2843",26,52,1
"2844",26,53,1
"2845",26,54,1
"2846",26,55,1
"2847",26,56,1
"2848",26,57,1
"2849",26,58,1
"2850",26,59,1
"2851",26,60,1
"2852",26,61,1
"2853",26,62,1
"2854",26,63,1
"2855",26,64,1
"2856",26,65,1
"2857",26,66,1
"2858",26,67,1
"2859",26,68,1
"2860",26,69,1
"2861",26,70,1
"2862",26,71,1
"2863",26,72,1
"2864",26,73,1
"2865",26,74,1
"2866",26,75,1
"2867",26,76,1
"2868",26,77,1
"2869",26,78,1
"2870",26,79,1
"2871",26,80,1
"2872",26,81,1
"2873",26,82,1
"2874",26,83,1
"2875",26,84,1
"2876",26,85,1
"2877",26,86,1
"2878",26,87,1
"2879",26,88,1
"2880",26,89,1
"2881",26,90,1
"2882",26,91,1
"2883",26,92,1
"2884",26,93,1
"2885",26,94,1
"2886",26,95,1
"2887",26,96,1
"2888",26,97,1
"2889",26,98,1
"2890",26,99,1
"2891",26,100,1
"2892",26,101,1
"2893",26,102,1
"2894",26,103,1
"2895",26,104,1
"2896",26,105,1
"2897",26,106,1
"2898",26,107,1
"2899",26,108,1
"2900",26,109,1
"2901",26,110,1
"2902",26,111,1
"2903",26,112,1
"2904",26,113,1
"2905",26,114,1
"2906",26,115,1
"2907",26,116,1
"2908",26,117,1
"2909",26,118,1
"2910",26,119,1
"2911",26,121,1
"2912",26,122,1
"2913",26,123,1
"2914",26,124,1
"2915",26,125,1
"2916",26,126,1
"2917",26,127,1
"2918",26,129,1
"2919",26,130,1
"2920",26,131,1
"2921",26,132,1
"2922",26,136,1
"2923",26,141,1
"2924",26,163,1
"2925",27,-61,0
"2926",27,-58,0
"2927",27,-57,0
"2928",27,-55,0
"2929",27,-54,0
"2930",27,-53,0
"2931",27,-52,0
"2932",27,-51,0
"2933",27,-50,0
"2934",27,-49,0
"2935",27,-48,0
"2936",27,-47,0
"2937",27,-46,0
"2938",27,-45,0
"2939",27,-44,0
"2940",27,-43,0
"2941",27,-42,0
"2942",27,-41,0
"2943",27,-40,0
"2944",27,-39,0
"2945",27,-38,0
"2946",27,-37,0
"2947",27,-36,0
"2948",27,-35,0
"2949",27,-34,0
"2950",27,-33,0
"2951",27,-32,0
"2952",27,-31,0
"2953",27,-30,0.00229885057471264
"2954",27,-29,0
"2955",27,-28,0
"2956",27,-27,0
"2957",27,-26,0.00499375780274657
"2958",27,-25,0.00359281437125748
"2959",27,-24,0.00319488817891374
"2960",27,-23,0.00197044334975369
"2961",27,-22,0.00258843830888697
"2962",27,-21,0.00401606425702811
"2963",27,-20,0.0101325019485581
"2964",27,-19,0.00834597875569044
"2965",27,-18,0.0105708245243129
"2966",27,-17,0.0204778156996587
"2967",27,-16,0.0315126050420168
"2968",27,-15,0.0438426821405545
"2969",27,-14,0.0565770862800566
"2970",27,-13,0.074585635359116
"2971",27,-12,0.0912305516265912
"2972",27,-11,0.107116104868914
"2973",27,-10,0.155956112852665
"2974",27,-9,0.220486111111111
"2975",27,-8,0.268156424581006
"2976",27,-7,0.335929892891918
"2977",27,-6,0.39297124600639
"2978",27,-5,0.443838604143948
"2979",27,-4,0.566742081447964
"2980",27,-3,0.639306358381503
"2981",27,-2,0.723431498079385
"2982",27,-1,0.747586206896552
"2983",27,0,0.851388888888889
"2984",27,1,0.878084179970972
"2985",27,2,0.915254237288136
"2986",27,3,0.934920634920635
"2987",27,4,0.963093145869947
"2988",27,5,0.961038961038961
"2989",27,6,0.980357142857143
"2990",27,7,0.987012987012987
"2991",27,8,0.987041036717063
"2992",27,9,0.997920997920998
"2993",27,10,0.995698924731183
"2994",27,11,0.997792494481236
"2995",27,12,1
"2996",27,13,0.997767857142857
"2997",27,14,1
"2998",27,15,1
"2999",27,16,1
"3000",27,17,1
"3001",27,18,1
"3002",27,19,1
"3003",27,20,1
"3004",27,21,1
"3005",27,22,1
"3006",27,23,1
"3007",27,24,1
"3008",27,25,1
"3009",27,26,1
"3010",27,27,1
"3011",27,28,1
"3012",27,29,1
"3013",27,30,1
"3014",27,31,1
"3015",27,32,1
"3016",27,33,1
"3017",27,34,1
"3018",27,35,1
"3019",27,36,1
"3020",27,37,1
"3021",27,38,1
"3022",27,39,1
"3023",27,40,1
"3024",27,41,1
"3025",27,42,1
"3026",27,43,1
"3027",27,44,1
"3028",27,45,1
"3029",27,46,1
"3030",27,47,1
"3031",27,48,1
"3032",27,49,1
"3033",27,50,1
"3034",27,51,1
"3035",27,52,1
"3036",27,53,1
"3037",27,54,1
"3038",27,55,1
"3039",27,56,1
"3040",27,57,1
"3041",27,58,1
"3042",27,59,1
"3043",27,60,1
"3044",27,61,1
"3045",27,62,1
"3046",27,63,1
"3047",27,64,1
"3048",27,65,1
"3049",27,66,1
"3050",27,67,1
"3051",27,68,1
"3052",27,69,1
"3053",27,70,1
"3054",27,71,1
"3055",27,72,1
"3056",27,73,1
"3057",27,74,1
"3058",27,75,1
"3059",27,76,1
"3060",27,77,1
"3061",27,78,1
"3062",27,79,1
"3063",27,80,1
"3064",27,81,1
"3065",27,82,1
"3066",27,83,1
"3067",27,84,1
"3068",27,85,1
"3069",27,86,1
"3070",27,87,1
"3071",27,88,1
"3072",27,89,1
"3073",27,90,1
"3074",27,91,1
"3075",27,92,1
"3076",27,93,1
"3077",27,94,1
"3078",27,95,1
"3079",27,96,1
"3080",27,97,1
"3081",27,98,1
"3082",27,99,1
"3083",27,100,1
"3084",27,101,1
"3085",27,102,1
"3086",27,103,1
"3087",27,104,1
"3088",27,105,1
"3089",27,106,1
"3090",27,107,1
"3091",27,108,1
"3092",27,109,1
"3093",27,110,1
"3094",27,111,1
"3095",27,112,1
"3096",27,113,1
"3097",27,114,1
"3098",27,115,1
"3099",27,116,1
"3100",27,117,1
"3101",27,118,1
"3102",27,119,1
"3103",27,120,1
"3104",27,121,1
"3105",27,122,1
"3106",27,123,1
"3107",27,124,1
"3108",27,125,1
"3109",27,126,1
"3110",27,127,1
"3111",27,128,1
"3112",27,129,1
"3113",27,130,1
"3114",27,131,1
"3115",27,132,1
"3116",27,133,1
"3117",27,135,1
"3118",27,136,1
"3119",27,137,1
"3120",27,138,1
"3121",27,140,1
"3122",27,141,1
"3123",27,142,1
"3124",27,143,1
"3125",27,147,1
"3126",27,150,1
"3127",27,152,1
"3128",27,157,1
"3129",27,180,1
"3130",28,-62,0
"3131",28,-58,0
"3132",28,-56,0
"3133",28,-55,0
"3134",28,-54,0
"3135",28,-53,0
"3136",28,-52,0
"3137",28,-51,0
"3138",28,-50,0
"3139",28,-49,0
"3140",28,-48,0
"3141",28,-47,0
"3142",28,-46,0
"3143",28,-45,0
"3144",28,-44,0
"3145",28,-43,0
"3146",28,-42,0
"3147",28,-41,0
"3148",28,-40,0
"3149",28,-39,0.00813008130081301
"3150",28,-38,0
"3151",28,-37,0
"3152",28,-36,0
"3153",28,-35,0
"3154",28,-34,0
"3155",28,-33,0
"3156",28,-32,0
"3157",28,-31,0.00253807106598985
"3158",28,-30,0
"3159",28,-29,0
"3160",28,-28,0
"3161",28,-27,0
"3162",28,-26,0.00131233595800525
"3163",28,-25,0.0011441647597254
"3164",28,-24,0.00105708245243129
"3165",28,-23,0.00279589934762349
"3166",28,-22,0.00428449014567267
"3167",28,-21,0.0063441712926249
"3168",28,-20,0.00624512099921936
"3169",28,-19,0.0175054704595186
"3170",28,-18,0.0191489361702128
"3171",28,-17,0.0227120908483634
"3172",28,-16,0.0396505376344086
"3173",28,-15,0.0370869858395145
"3174",28,-14,0.0427046263345196
"3175",28,-13,0.0558339298496779
"3176",28,-12,0.099361249112846
"3177",28,-11,0.124143183549124
"3178",28,-10,0.145748987854251
"3179",28,-9,0.215720524017467
"3180",28,-8,0.250749250749251
"3181",28,-7,0.317766497461929
"3182",28,-6,0.396145610278373
"3183",28,-5,0.493567251461988
"3184",28,-4,0.559953434225844
"3185",28,-3,0.636959370904325
"3186",28,-2,0.69119579500657
"3187",28,-1,0.799705449189985
"3188",28,0,0.837606837606838
"3189",28,1,0.875776397515528
"3190",28,2,0.918518518518519
"3191",28,3,0.937823834196891
"3192",28,4,0.962540716612378
"3193",28,5,0.973831775700935
"3194",28,6,0.990654205607477
"3195",28,7,0.991649269311065
"3196",28,8,0.988713318284424
"3197",28,9,0.997867803837953
"3198",28,10,0.997584541062802
"3199",28,11,0.997566909975669
"3200",28,12,0.994949494949495
"3201",28,13,1
"3202",28,14,1
"3203",28,15,1
"3204",28,16,1
"3205",28,17,1
"3206",28,18,1
"3207",28,19,1
"3208",28,20,1
"3209",28,21,1
"3210",28,22,1
"3211",28,23,1
"3212",28,24,1
"3213",28,25,1
"3214",28,26,1
"3215",28,27,1
"3216",28,28,1
"3217",28,29,1
"3218",28,30,1
"3219",28,31,1
"3220",28,32,1
"3221",28,33,1
"3222",28,34,1
"3223",28,35,1
"3224",28,36,1
"3225",28,37,1
"3226",28,38,1
"3227",28,39,1
"3228",28,40,1
"3229",28,41,1
"3230",28,42,1
"3231",28,43,1
"3232",28,44,1
"3233",28,45,1
"3234",28,46,1
"3235",28,47,1
"3236",28,48,1
"3237",28,49,1
"3238",28,50,1
"3239",28,51,1
"3240",28,52,1
"3241",28,53,1
"3242",28,54,1
"3243",28,55,1
"3244",28,56,1
"3245",28,57,1
"3246",28,58,1
"3247",28,59,1
"3248",28,60,1
"3249",28,61,1
"3250",28,62,1
"3251",28,63,1
"3252",28,64,1
"3253",28,65,1
"3254",28,66,1
"3255",28,67,1
"3256",28,68,1
"3257",28,69,1
"3258",28,70,1
"3259",28,71,1
"3260",28,72,1
"3261",28,73,1
"3262",28,74,1
"3263",28,75,1
"3264",28,76,1
"3265",28,77,1
"3266",28,78,1
"3267",28,79,1
"3268",28,80,1
"3269",28,81,1
"3270",28,82,1
"3271",28,83,1
"3272",28,84,1
"3273",28,85,1
"3274",28,86,1
"3275",28,87,1
"3276",28,88,1
"3277",28,89,1
"3278",28,90,1
"3279",28,91,1
"3280",28,92,1
"3281",28,93,1
"3282",28,94,1
"3283",28,95,1
"3284",28,96,1
"3285",28,97,1
"3286",28,98,1
"3287",28,99,1
"3288",28,100,1
"3289",28,101,1
"3290",28,102,1
"3291",28,103,1
"3292",28,104,1
"3293",28,105,1
"3294",28,106,1
"3295",28,107,1
"3296",28,108,1
"3297",28,109,1
"3298",28,110,1
"3299",28,111,1
"3300",28,112,1
"3301",28,113,1
"3302",28,114,1
"3303",28,115,1
"3304",28,116,1
"3305",28,117,1
"3306",28,118,1
"3307",28,119,1
"3308",28,120,1
"3309",28,121,1
"3310",28,122,1
"3311",28,123,1
"3312",28,124,1
"3313",28,125,1
"3314",28,126,1
"3315",28,127,1
"3316",28,128,1
"3317",28,129,1
"3318",28,130,1
"3319",28,131,1
"3320",28,132,1
"3321",28,133,1
"3322",28,134,1
"3323",28,135,1
"3324",28,136,1
"3325",28,137,1
"3326",28,138,1
"3327",28,139,1
"3328",28,140,1
"3329",28,141,1
"3330",28,142,1
"3331",28,143,1
"3332",28,144,1
"3333",28,145,1
"3334",28,146,1
"3335",28,149,1
"3336",28,153,1
"3337",28,155,1
"3338",28,156,1
"3339",28,163,1
"3340",28,170,1
"3341",28,171,1
"3342",28,173,1
"3343",28,177,1
"3344",29,-62,0
"3345",29,-59,0
"3346",29,-58,0
"3347",29,-57,0
"3348",29,-56,0
"3349",29,-55,0
"3350",29,-53,0
"3351",29,-52,0
"3352",29,-51,0
"3353",29,-50,0
"3354",29,-49,0
"3355",29,-48,0
"3356",29,-47,0
"3357",29,-46,0
"3358",29,-45,0
"3359",29,-44,0
"3360",29,-43,0
"3361",29,-42,0
"3362",29,-41,0
"3363",29,-40,0
"3364",29,-39,0
"3365",29,-38,0
"3366",29,-37,0
"3367",29,-36,0
